game_id,avg_first_downs,avg_total_yds,avg_pass_yds,avg_rush_yds,avg_TO
921966MIA,,,,,
9101966OTI,,,,,
9181966RAI,,,,,
9251966RAI,,,,,
1091966RAI,,,,,
10161966KAN,,,,,
10231966NYJ,,,,,
10301966NWE,,,,,
1161966RAI,,,,,
11131966SDG,,,,,
11201966DEN,,,,,
11241966RAI,,,,,
1231966RAI,,,,,
12111966RAI,,,,,
9101967RAI,,,,,
9171967RAI,,,,,
1011967RAI,16.11764705882353,331.29411764705884,221.4705882352941,109.82352941176471,2.4705882352941178
1071967NYJ,15.764705882352944,328.5294117647058,216.41176470588238,112.11764705882355,2.3529411764705883
10151967BUF,15.176470588235292,325.64705882352933,209.35294117647058,116.29411764705885,2.235294117647059
10221967NWE,15.529411764705882,328.8235294117647,210.29411764705884,118.52941176470587,2.235294117647059
10291967RAI,15.529411764705882,339.11764705882354,219.52941176470588,119.58823529411764,2.117647058823529
1151967DEN,15.294117647058822,337.35294117647067,216.2352941176471,121.11764705882355,2.0588235294117645
11191967RAI,15.764705882352944,338.8235294117647,214.0,124.82352941176471,2.0588235294117645
11231967KAN,16.294117647058822,346.1764705882353,219.7647058823529,126.41176470588236,2.0588235294117645
1231967SDG,16.705882352941178,358.94117647058823,227.11764705882354,131.8235294117647,1.9411764705882355
12101967OTI,17.235294117647058,360.7647058823529,227.41176470588238,133.35294117647058,1.8823529411764703
12171967RAI,17.058823529411768,359.4705882352941,232.0,127.47058823529413,2.117647058823529
12241967RAI,17.411764705882348,366.05882352941177,232.29411764705884,133.76470588235293,2.4705882352941178
12311967RAI,17.823529411764707,368.9411764705882,223.11764705882354,145.82352941176467,2.235294117647059
1141968GNB,17.764705882352942,361.7647058823529,218.70588235294116,143.05882352941177,2.3529411764705883
9151968BUF,17.88235294117647,363.7647058823529,216.2352941176471,147.52941176470586,2.3529411764705883
9211968MIA,18.235294117647054,372.8235294117647,225.0,147.82352941176467,2.3529411764705883
9291968OTI,18.47058823529412,369.1764705882353,214.2352941176471,154.94117647058823,2.4705882352941178
1061968RAI,19.176470588235293,377.7058823529412,217.05882352941174,160.64705882352942,2.4705882352941178
10131968RAI,19.235294117647054,380.64705882352933,220.58823529411762,160.05882352941177,2.5294117647058822
10201968KAN,19.058823529411768,380.5882352941177,225.88235294117646,154.7058823529412,2.3529411764705883
10271968RAI,19.235294117647054,383.1764705882353,220.7647058823529,162.41176470588238,2.3529411764705883
1131968RAI,19.647058823529417,389.1764705882353,230.11764705882354,159.05882352941177,2.411764705882353
11101968DEN,20.058823529411768,398.5882352941177,235.11764705882354,163.47058823529414,2.411764705882353
11171968RAI,20.0,401.0,237.52941176470588,163.47058823529414,2.5294117647058822
11241968CIN,20.41176470588235,409.5294117647058,243.0,166.52941176470586,2.4705882352941178
11281968RAI,19.823529411764707,393.4117647058823,230.41176470588238,163.0,2.588235294117647
1281968RAI,19.88235294117647,397.8823529411765,235.35294117647058,162.52941176470586,2.8235294117647056
12151968SDG,19.705882352941178,389.7058823529412,230.2352941176471,159.47058823529414,2.8235294117647056
12221968RAI,20.176470588235293,400.4117647058823,244.17647058823533,156.2352941176471,2.4705882352941178
12291968NYJ,20.176470588235293,405.05882352941177,261.3529411764706,143.7058823529412,2.4705882352941178
9141969RAI,20.235294117647054,404.5882352941177,259.11764705882354,145.47058823529414,2.4705882352941178
9201969RAI,20.176470588235293,402.35294117647067,262.4705882352941,139.88235294117646,2.764705882352941
9281969NWE,19.94117647058824,395.35294117647067,255.64705882352942,139.70588235294122,2.764705882352941
1041969MIA,19.823529411764707,393.8823529411765,264.70588235294116,129.1764705882353,2.7058823529411766
10121969DEN,19.352941176470583,386.35294117647067,264.11764705882354,122.23529411764706,2.588235294117647
10191969RAI,19.88235294117647,394.8235294117647,270.29411764705884,124.52941176470587,2.411764705882353
10261969SDG,20.41176470588235,405.2352941176471,273.7647058823529,131.47058823529414,2.4705882352941178
1121969CIN,20.294117647058822,402.5882352941177,279.70588235294116,122.88235294117645,2.647058823529412
1191969RAI,20.0,392.0,268.0,124.0,2.4705882352941178
11161969RAI,19.47058823529412,381.5294117647058,265.3529411764706,116.17647058823529,2.588235294117647
