game_id,avg_total_yds,avg_TO
9101966GNB,,
9181966MIN,,
9251966CLT,,
1091966CHI,,
10161966CLT,,
10231966CLT,,
10301966RAM,,
1161966CLT,,
11131966ATL,,
11201966DET,,
11271966CLT,,
1241966CLT,,
12101966CLT,,
12181966SFO,,
9171967CLT,,
9241967PHI,,
1011967CLT,344.8823529411765,2.411764705882353
1081967CHI,345.2352941176471,2.4705882352941178
10151967CLT,346.5294117647058,2.4705882352941178
10221967MIN,344.4117647058823,2.411764705882353
10291967WAS,343.6470588235293,2.2941176470588243
1151967CLT,332.88235294117646,2.2941176470588243
11121967ATL,347.4705882352941,2.2941176470588243
11191967CLT,349.1764705882353,2.176470588235294
11261967SFO,338.76470588235287,2.176470588235294
1231967CLT,345.2352941176471,2.235294117647059
12101967CLT,343.0588235294117,1.9411764705882355
12171967RAM,350.2352941176471,1.9411764705882355
9151968CLT,355.2941176470588,1.8823529411764703
9221968ATL,361.47058823529403,1.9411764705882355
9291968PIT,354.0,1.9411764705882355
1061968CLT,351.1764705882353,2.0
10131968SFO,347.2352941176471,2.0588235294117645
10201968CLT,328.88235294117646,2.3529411764705883
10271968CLT,337.4117647058824,2.3529411764705883
1131968NYG,335.0588235294117,2.2941176470588243
11101968DET,335.70588235294116,2.2941176470588243
11171968CLT,340.11764705882354,2.3529411764705883
11241968CLT,350.4705882352941,2.411764705882353
1211968CLT,338.1764705882353,2.3529411764705883
1271968GNB,331.76470588235287,2.411764705882353
12151968RAM,323.8235294117647,2.411764705882353
12221968CLT,322.9411764705883,2.2941176470588243
12291968CLE,328.88235294117646,2.3529411764705883
1121969CLT,332.5294117647058,2.5294117647058822
9211969CLT,332.0,2.7058823529411766
9281969MIN,323.0,2.5294117647058822
1051969ATL,322.0588235294117,2.7058823529411766
10131969CLT,316.35294117647067,2.7058823529411766
10191969NOR,328.88235294117646,2.647058823529412
10261969CLT,340.4117647058824,2.588235294117647
1121969CLT,340.11764705882354,2.4705882352941178
1191969CLT,335.5882352941176,2.588235294117647
11161969SFO,330.0,2.647058823529412
11231969CHI,325.2352941176472,2.647058823529412
11301969CLT,319.29411764705884,2.5294117647058822
1271969CLT,313.5882352941176,2.7058823529411766
12131969DAL,312.5294117647058,2.8235294117647056
12211969RAM,320.5294117647058,2.8235294117647056
9201970SDG,321.0,2.8823529411764706
9281970CLT,318.4117647058824,3.1764705882352944
1041970NWE,313.2352941176472,2.9411764705882355
10111970OTI,311.11764705882354,2.8235294117647056
10181970NYJ,312.2352941176472,2.8823529411764706
10251970CLT,312.9411764705883,2.7058823529411766
1111970CLT,305.64705882352933,2.588235294117647
1191970GNB,293.8235294117647,2.7058823529411766
11151970CLT,290.11764705882354,2.5294117647058822
11221970MIA,286.4117647058824,2.647058823529412
11291970CLT,289.76470588235287,2.764705882352941
1261970CLT,289.1764705882353,2.764705882352941
12131970BUF,285.0588235294117,2.647058823529412
12191970CLT,293.5882352941176,2.7058823529411766
12261970CLT,294.1764705882353,2.4705882352941178
131971CLT,302.35294117647067,2.235294117647059
1171971CLT,301.4705882352941,2.5294117647058822
9191971CLT,302.4117647058824,2.411764705882353
9261971CLT,294.70588235294116,2.4705882352941178
1031971NWE,301.88235294117646,2.5294117647058822
10101971BUF,307.76470588235287,2.588235294117647
10171971NYG,314.1764705882353,2.3529411764705883
10251971MIN,314.4117647058824,2.4705882352941178
10311971CLT,322.88235294117646,2.5294117647058822
1181971CLT,320.4705882352941,2.5294117647058822
11141971NYJ,311.29411764705884,2.647058823529412
11211971MIA,309.64705882352933,2.588235294117647
11281971RAI,309.5294117647058,2.3529411764705883
1251971CLT,313.11764705882354,2.3529411764705883
12111971CLT,310.1764705882353,2.2941176470588243
12191971CLT,297.76470588235287,2.2941176470588243
12261971CLE,296.11764705882354,2.4705882352941178
121972MIA,292.29411764705884,2.647058823529412
9171972CLT,294.35294117647067,2.411764705882353
9241972CLT,299.8235294117647,2.4705882352941178
1011972BUF,309.29411764705884,2.235294117647059
1081972CLT,303.8235294117647,2.2941176470588243
10151972CLT,290.5294117647058,2.2941176470588243
10221972NYJ,293.0588235294117,2.411764705882353
10291972CLT,288.11764705882354,2.3529411764705883
1161972NWE,281.29411764705884,2.3529411764705883
11121972SFO,284.11764705882354,2.2941176470588243
11191972CIN,291.0,2.176470588235294
11261972CLT,290.64705882352933,2.117647058823529
1231972CLT,295.64705882352933,2.0588235294117645
12101972KAN,292.35294117647067,2.117647058823529
12161972MIA,294.2352941176472,2.4705882352941178
9161973CLE,287.35294117647067,2.411764705882353
9231973CLT,287.70588235294116,2.7058823529411766
9301973CLT,290.11764705882354,2.8235294117647056
1071973NWE,280.0,2.7058823529411766
10141973BUF,267.70588235294116,2.8235294117647056
10211973DET,267.58823529411757,2.647058823529412
10281973CLT,271.1764705882353,2.647058823529412
1141973CLT,276.11764705882354,2.588235294117647
11111973MIA,260.0,2.647058823529412
11181973WAS,262.9411764705883,2.764705882352941
11251973CLT,260.2352941176471,2.764705882352941
1221973NYJ,261.52941176470586,2.8235294117647056
1291973CLT,255.35294117647058,2.764705882352941
12161973CLT,259.29411764705884,2.764705882352941
9151974PIT,246.05882352941174,3.0
9221974CLT,247.70588235294116,3.0588235294117645
9291974PHI,250.64705882352942,2.8823529411764706
1061974NWE,258.6470588235294,3.0
10131974CLT,251.88235294117646,2.647058823529412
10201974NYJ,252.82352941176467,2.3529411764705883
10271974MIA,250.82352941176467,2.4705882352941178
1131974CLT,257.11764705882354,2.4705882352941178
11101974CLT,256.29411764705884,2.647058823529412
