game_id,avg_total_yds,avg_TO
9111966DET,,
9161966RAM,,
1021966MIN,,
1091966CHI,,
10161966CHI,,
10231966CHI,,
10311966CRD,,
1161966CHI,,
11131966CHI,,
11201966GNB,,
11271966CHI,,
1241966CLT,,
12111966SFO,,
12181966CHI,,
9171967PIT,,
9241967GNB,,
1011967MIN,245.52941176470588,2.4705882352941178
1081967CHI,246.4705882352941,2.588235294117647
10151967CHI,248.0,2.588235294117647
10221967CLE,239.35294117647058,2.588235294117647
10291967CHI,231.4117647058824,2.764705882352941
1151967DET,236.4705882352941,2.647058823529412
11121967CHI,235.11764705882354,2.588235294117647
11191967CHI,245.64705882352942,2.5294117647058822
11261967CHI,243.70588235294116,2.7058823529411766
1231967SFO,243.70588235294116,2.764705882352941
12101967CHI,251.82352941176467,2.5294117647058822
12171967ATL,241.05882352941174,2.2941176470588243
9151968CHI,242.2352941176471,2.2941176470588243
9221968DET,244.4705882352941,2.647058823529412
9291968MIN,246.17647058823533,2.764705882352941
1061968CLT,253.82352941176467,2.4705882352941178
10131968CHI,258.6470588235294,2.5294117647058822
10201968PHI,260.8235294117647,2.588235294117647
10271968CHI,269.41176470588243,2.3529411764705883
1131968GNB,273.11764705882354,2.3529411764705883
11101968CHI,291.5294117647058,2.2941176470588243
11171968CHI,298.70588235294116,2.176470588235294
11241968CHI,296.76470588235287,2.235294117647059
1211968NOR,296.4705882352941,2.3529411764705883
1281968RAM,283.9411764705883,2.2941176470588243
12151968CHI,286.4117647058824,2.2941176470588243
9211969GNB,285.4705882352941,2.2941176470588243
9281969CRD,289.76470588235287,2.411764705882353
1051969NYG,294.88235294117646,2.588235294117647
10121969CHI,283.29411764705884,2.647058823529412
10191969DET,282.4705882352941,2.117647058823529
10261969CHI,267.7647058823529,2.117647058823529
1121969MIN,266.9411764705883,2.176470588235294
1191969CHI,275.0588235294117,2.2941176470588243
11161969ATL,280.2352941176471,2.411764705882353
11231969CHI,270.4705882352941,2.5294117647058822
11301969CHI,270.8235294117647,2.5294117647058822
1261969SFO,266.0588235294117,2.7058823529411766
12141969CHI,259.8235294117647,2.7058823529411766
12211969CHI,256.8235294117647,2.7058823529411766
9191970NYG,256.6470588235294,2.7058823529411766
9271970CHI,252.70588235294116,2.647058823529412
1051970DET,246.0,2.647058823529412
10111970CHI,242.05882352941174,2.8823529411764706
10181970CHI,233.0,2.8823529411764706
10251970CHI,228.88235294117646,2.9411764705882355
1111970ATL,230.94117647058826,2.8235294117647056
1181970CHI,232.4117647058824,2.8823529411764706
11151970GNB,239.64705882352942,2.764705882352941
11221970CHI,241.4117647058824,2.764705882352941
11291970CLT,232.94117647058826,2.5294117647058822
1251970MIN,220.17647058823533,2.5294117647058822
12131970CHI,228.4117647058824,2.5294117647058822
12201970NOR,230.88235294117646,2.588235294117647
9191971CHI,217.52941176470588,2.588235294117647
9261971MIN,224.52941176470588,2.647058823529412
1031971RAM,225.52941176470588,2.7058823529411766
10101971CHI,235.5882352941176,2.7058823529411766
10171971SFO,237.88235294117646,3.0
10241971DET,246.4705882352941,2.8235294117647056
10311971CHI,249.82352941176467,2.588235294117647
1171971CHI,253.52941176470588,2.7058823529411766
11141971CHI,257.9411764705883,2.5294117647058822
11211971CHI,255.82352941176467,2.647058823529412
11291971MIA,256.9411764705883,2.764705882352941
1251971DEN,244.2352941176471,3.0
12121971GNB,244.5882352941176,3.0588235294117645
12191971CHI,249.0,3.294117647058824
9171972CHI,258.0588235294117,3.294117647058824
9241972CHI,245.0,3.3529411764705883
1011972CHI,242.11764705882354,3.294117647058824
1081972GNB,249.0,3.117647058823529
10151972CLE,248.70588235294116,3.0
10231972CHI,256.2352941176471,3.0
10291972CRD,250.4705882352941,2.9411764705882355
1151972DET,246.11764705882354,2.647058823529412
11121972CHI,244.52941176470588,2.8235294117647056
11191972CHI,254.05882352941174,2.8823529411764706
11261972CHI,250.29411764705884,2.764705882352941
1231972MIN,233.0,2.8823529411764706
12101972PHI,240.7647058823529,2.8823529411764706
12171972RAI,240.64705882352942,2.7058823529411766
9161973CHI,248.64705882352942,2.8235294117647056
9231973CHI,256.11764705882354,2.764705882352941
9301973DEN,257.0,2.588235294117647
1071973NOR,255.2352941176471,2.5294117647058822
10141973ATL,254.52941176470588,2.5294117647058822
10211973CHI,249.2352941176471,2.647058823529412
10281973CHI,249.88235294117646,2.7058823529411766
1141973GNB,251.4705882352941,2.8235294117647056
11121973KAN,245.88235294117646,2.764705882352941
11181973CHI,241.70588235294116,2.9411764705882355
11251973MIN,244.7647058823529,3.0
1221973CHI,233.2352941176471,2.9411764705882355
1291973DET,216.94117647058826,2.8823529411764706
12161973CHI,215.5882352941176,2.9411764705882355
9151974CHI,226.29411764705884,2.9411764705882355
9221974CHI,230.11764705882354,2.7058823529411766
9291974MIN,235.05882352941174,2.8235294117647056
1061974CHI,237.7647058823529,2.588235294117647
10131974ATL,228.2352941176471,2.647058823529412
10211974CHI,223.4705882352941,2.7058823529411766
10271974BUF,223.7647058823529,2.647058823529412
1131974CHI,223.7647058823529,2.588235294117647
11101974GNB,223.64705882352942,2.588235294117647
11171974CHI,217.82352941176467,2.647058823529412
11241974DET,208.35294117647058,2.588235294117647
1211974CHI,213.05882352941174,2.588235294117647
1281974SDG,214.35294117647058,2.4705882352941178
12151974WAS,210.11764705882354,2.588235294117647
9211975CHI,211.35294117647058,2.588235294117647
9281975CHI,224.0,2.588235294117647
1051975MIN,223.94117647058826,2.5294117647058822
10121975DET,221.88235294117646,2.647058823529412
10191975PIT,217.5882352941176,2.7058823529411766
10271975CHI,213.88235294117646,2.7058823529411766
1121975CHI,215.94117647058826,2.7058823529411766
1191975CHI,218.82352941176467,2.7058823529411766
11161975SFO,216.2352941176471,2.7058823529411766
11231975RAM,213.7647058823529,2.8235294117647056
11301975GNB,212.2352941176471,3.0
1271975CHI,216.82352941176467,2.9411764705882355
12141975CHI,226.0,2.8823529411764706
12211975NOR,242.5882352941176,2.9411764705882355
9121976CHI,243.4117647058824,2.764705882352941
