game_id,avg_total_yds,avg_TO
931995JAX,,
9101995CIN,,
9171995NYJ,,
9241995JAX,,
1011995OTI,,
1081995JAX,,
10151995JAX,,
10221995CLE,,
10291995PIT,,
11121995JAX,,
11191995TAM,,
11261995JAX,,
1231995DEN,,
12101995JAX,,
12171995DET,,
12241995JAX,,
911996JAX,282.8235294117647,1.7647058823529411
981996JAX,296.0,1.8235294117647056
9151996RAI,296.64705882352933,1.8235294117647056
9221996NWE,307.88235294117646,1.7647058823529411
9291996JAX,318.29411764705884,1.8823529411764703
1061996NOR,327.88235294117646,1.8235294117647056
10131996JAX,329.1764705882353,1.8235294117647056
10201996RAM,336.76470588235287,2.117647058823529
10271996CIN,338.11764705882354,2.117647058823529
11101996JAX,349.2352941176471,2.176470588235294
11171996PIT,347.6470588235293,2.2941176470588243
11241996RAV,349.05882352941177,2.3529411764705883
1211996JAX,356.7647058823529,2.235294117647059
1281996OTI,357.8823529411765,2.176470588235294
12151996JAX,353.5882352941177,2.0588235294117645
12221996JAX,360.7647058823529,1.7647058823529411
12281996BUF,362.8823529411765,1.8823529411764703
141997DEN,370.5294117647058,1.7647058823529411
1121997NWE,365.7647058823529,1.8235294117647056
8311997RAV,374.05882352941177,1.7647058823529411
971997JAX,370.1176470588235,1.7058823529411764
9221997JAX,368.05882352941177,1.5882352941176472
9281997WAS,357.5882352941177,1.5882352941176472
1051997JAX,358.7058823529412,1.5882352941176472
10121997JAX,345.05882352941177,1.2941176470588236
10191997DAL,341.11764705882354,1.2352941176470589
10261997PIT,332.2352941176472,1.1764705882352942
1121997OTI,335.2352941176472,1.0588235294117647
1191997JAX,332.76470588235287,1.0588235294117647
11161997JAX,328.64705882352933,1.1764705882352942
11231997CIN,336.64705882352933,1.2941176470588236
11301997JAX,339.76470588235287,1.3529411764705883
1271997JAX,338.8235294117647,1.4705882352941178
12141997BUF,337.5882352941176,1.4117647058823528
12211997RAI,336.0588235294117,1.4117647058823528
12271997DEN,333.0,1.2941176470588236
961998CHI,330.4117647058824,1.4117647058823528
9131998JAX,323.4117647058824,1.3529411764705883
9201998JAX,333.76470588235287,1.4117647058823528
9271998OTI,339.2352941176472,1.4705882352941178
10121998JAX,343.7647058823529,1.5294117647058822
10181998BUF,339.76470588235287,1.4705882352941178
10251998DEN,344.2941176470588,1.4705882352941178
1111998RAV,350.0,1.4705882352941178
1181998JAX,348.94117647058823,1.4117647058823528
11151998JAX,351.4117647058823,1.2941176470588236
11221998PIT,348.4117647058823,1.4117647058823528
11291998CIN,342.9411764705883,1.2352941176470589
1261998JAX,344.2352941176471,1.1764705882352942
12131998JAX,338.35294117647067,1.1176470588235294
12201998MIN,327.70588235294116,1.2941176470588236
12281998JAX,320.64705882352933,1.2941176470588236
131999JAX,324.8235294117647,1.1764705882352942
1101999NYJ,318.0,1.2352941176470589
9121999JAX,323.1764705882353,1.2352941176470589
9191999CAR,317.0,1.2352941176470589
9261999JAX,321.2352941176472,1.2941176470588236
1031999PIT,310.5882352941176,1.2941176470588236
10111999NYJ,315.5294117647058,1.3529411764705883
10171999JAX,314.1764705882353,1.2941176470588236
10311999CIN,314.9411764705883,1.2352941176470589
1171999ATL,320.5294117647058,1.1764705882352942
11141999JAX,306.29411764705884,1.1764705882352942
11211999JAX,317.64705882352933,1.0
11281999RAV,321.5294117647058,1.1764705882352942
1221999JAX,323.88235294117646,1.2352941176470589
12131999JAX,325.29411764705884,1.1764705882352942
12191999CLE,339.11764705882354,1.0588235294117647
12261999OTI,335.5882352941176,1.2352941176470589
122000JAX,343.35294117647067,1.2941176470588236
1152000JAX,359.1764705882353,1.1764705882352942
1232000JAX,359.8235294117647,1.5294117647058822
932000CLE,358.8823529411765,1.4705882352941178
9102000RAV,361.9411764705882,1.4705882352941178
9172000JAX,364.1176470588235,1.4705882352941178
9252000CLT,362.0,1.5294117647058822
1012000JAX,355.0,1.6470588235294117
1082000JAX,353.2941176470588,2.0
10162000OTI,349.5882352941177,2.117647058823529
10222000JAX,364.47058823529403,2.3529411764705883
10292000DAL,358.4705882352941,2.2941176470588243
11122000JAX,361.35294117647067,2.176470588235294
11192000PIT,358.4705882352941,2.235294117647059
11262000JAX,362.5294117647058,2.3529411764705883
1232000JAX,362.9411764705882,2.235294117647059
12102000JAX,376.5882352941177,2.0588235294117645
12172000CIN,366.9411764705882,2.0588235294117645
12232000NYG,355.5882352941177,2.0588235294117645
992001JAX,352.2941176470588,1.7058823529411764
9232001JAX,348.2352941176471,1.8235294117647056
9302001JAX,338.70588235294116,1.7058823529411764
1072001SEA,339.5882352941176,1.7647058823529411
10182001JAX,337.29411764705884,1.7647058823529411
10282001RAV,346.6470588235293,1.7058823529411764
1142001OTI,344.3529411764707,1.4117647058823528
11112001JAX,341.8235294117647,1.2941176470588236
11182001PIT,332.9411764705883,1.2352941176470589
11252001JAX,327.8235294117647,1.2352941176470589
1232001JAX,322.5882352941176,1.4117647058823528
1292001CIN,313.0588235294117,1.3529411764705883
12162001CLE,310.0,1.4117647058823528
12232001MIN,308.4705882352941,1.4117647058823528
12302001JAX,306.2352941176472,1.5882352941176472
162002CHI,303.9411764705883,1.7058823529411764
982002JAX,304.88235294117646,1.7058823529411764
9152002KAN,313.76470588235287,1.7647058823529411
9292002JAX,316.9411764705883,1.6470588235294117
1062002JAX,317.4117647058824,1.5294117647058822
10132002OTI,314.0,1.5294117647058822
10202002RAV,322.8235294117647,1.5882352941176472
10272002JAX,318.4117647058824,1.5294117647058822
1132002NYG,319.5882352941176,1.5294117647058822
