game_id,date,team_id,first_downs,total_yds,pass_yds,rush_yds,TO,opp_team_id,opp_first_downs,opp_total_yds,opp_pass_yds,opp_rush_yds,opp_TO
11271969DET,November 27,MIN,9.0,173.0,85.0,88.0,2.0,DET,9.0,156.0,82.0,74.0,3.0
1271969RAM,December 7,MIN,15.0,246.0,69.0,177.0,0.0,RAM,15.0,247.0,186.0,61.0,1.0
12141969MIN,December 14,MIN,7.0,193.0,82.0,111.0,3.0,SFO,15.0,291.0,279.0,12.0,4.0
12211969ATL,December 21,MIN,9.0,167.0,42.0,125.0,8.0,ATL,5.0,111.0,50.0,61.0,3.0
12271969MIN,December 27,MIN,18.0,275.0,178.0,97.0,3.0,RAM,19.0,255.0,129.0,126.0,1.0
141970MIN,January 4,MIN,18.0,383.0,161.0,222.0,0.0,CLE,14.0,268.0,171.0,97.0,3.0
1111970KAN,January 11,MIN,13.0,239.0,172.0,67.0,5.0,KAN,18.0,273.0,122.0,151.0,1.0
9201970MIN,September 20,MIN,17.0,220.0,88.0,132.0,3.0,KAN,8.0,218.0,155.0,63.0,4.0
9271970MIN,September 27,MIN,12.0,291.0,185.0,106.0,2.0,NOR,8.0,131.0,71.0,60.0,4.0
1041970GNB,October 4,MIN,13.0,216.0,159.0,57.0,3.0,GNB,9.0,173.0,32.0,141.0,2.0
10111970CHI,October 11,MIN,17.0,342.0,200.0,142.0,3.0,CHI,9.0,137.0,75.0,62.0,6.0
10181970MIN,October 18,MIN,19.0,258.0,145.0,113.0,0.0,DAL,14.0,286.0,126.0,160.0,4.0
10261970MIN,October 26,MIN,12.0,172.0,26.0,146.0,2.0,RAM,5.0,100.0,34.0,66.0,5.0
1111970DET,November 1,MIN,17.0,387.0,251.0,136.0,4.0,DET,13.0,254.0,186.0,68.0,3.0
1181970WAS,November 8,MIN,14.0,163.0,53.0,110.0,0.0,WAS,21.0,334.0,179.0,155.0,1.0
11151970MIN,November 15,MIN,17.0,289.0,204.0,85.0,2.0,DET,15.0,185.0,59.0,126.0,2.0
11221970MIN,November 22,MIN,11.0,202.0,104.0,98.0,0.0,GNB,15.0,282.0,158.0,124.0,2.0
11291970NYJ,November 29,MIN,11.0,167.0,108.0,59.0,4.0,NYJ,15.0,261.0,74.0,187.0,0.0
1251970MIN,December 5,MIN,16.0,281.0,79.0,202.0,1.0,CHI,9.0,129.0,88.0,41.0,3.0
12131970NWE,December 13,MIN,28.0,429.0,317.0,112.0,4.0,NWE,15.0,182.0,116.0,66.0,4.0
12201970ATL,December 20,MIN,21.0,398.0,262.0,136.0,3.0,ATL,12.0,131.0,85.0,46.0,4.0
12271970MIN,December 27,MIN,14.0,241.0,124.0,117.0,4.0,SFO,14.0,289.0,193.0,96.0,3.0
9201971DET,September 20,MIN,14.0,275.0,232.0,43.0,4.0,DET,15.0,221.0,61.0,160.0,2.0
