schedule_date,schedule_season,home_id,away_id,score_home,home_avg_yards,home_avg_TO,score_away,away_avg_yards,away_avg_TO,total_score,over_under_line,label
10/2/1988,1988,PHI,OTI,32,345.3529411764707,1.8235294117647056,23,336.76470588235287,2.764705882352941,55,44.0,over
10/2/1988,1988,PIT,CLE,9,291.70588235294116,2.647058823529412,23,352.11764705882354,1.5882352941176472,32,40.0,under
10/2/1988,1988,SDG,DEN,0,290.29411764705884,2.647058823529412,12,361.5294117647058,2.0588235294117645,12,41.0,under
10/2/1988,1988,SFO,DET,20,400.6470588235293,1.7058823529411764,13,281.29411764705884,2.235294117647059,33,43.0,under
10/2/1988,1988,TAM,GNB,27,310.76470588235287,2.5294117647058822,24,291.4117647058824,2.5294117647058822,51,39.0,over
10/2/1988,1988,WAS,NYG,23,374.2352941176471,2.2941176470588243,24,316.5294117647058,2.3529411764705883,47,41.0,over
10/3/1988,1988,NOR,DAL,20,326.29411764705884,2.176470588235294,17,353.2941176470588,2.411764705882353,37,43.0,under
10/9/1988,1988,ATL,RAM,0,291.5294117647058,3.117647058823529,33,334.0,1.8235294117647056,33,44.0,under
10/9/1988,1988,BUF,CLT,34,333.76470588235287,2.176470588235294,23,311.11764705882354,2.0,57,36.0,over
10/9/1988,1988,CIN,NYJ,36,396.29411764705884,1.9411764705882355,19,315.70588235294116,1.6470588235294117,55,43.0,over
10/9/1988,1988,CLE,SEA,10,356.05882352941177,1.7647058823529411,16,289.1764705882353,2.235294117647059,26,38.0,under
10/9/1988,1988,DAL,WAS,17,355.5882352941177,2.647058823529412,35,370.9411764705882,2.2941176470588243,52,42.0,over
10/9/1988,1988,DET,CHI,7,280.70588235294116,2.235294117647059,24,347.2941176470588,2.7058823529411766,31,37.0,under
10/9/1988,1988,GNB,NWE,45,306.2352941176472,2.3529411764705883,3,294.5882352941176,2.8235294117647056,48,38.0,over
10/9/1988,1988,OTI,KAN,7,324.4705882352941,2.8823529411764706,6,309.0588235294117,2.647058823529412,13,42.0,under
10/9/1988,1988,RAI,MIA,14,343.8235294117647,2.117647058823529,24,350.1764705882353,2.2941176470588243,38,45.0,under
10/9/1988,1988,MIN,TAM,14,344.6470588235293,1.7058823529411764,13,303.1764705882353,2.588235294117647,27,43.0,under
10/9/1988,1988,CRD,PIT,31,385.1176470588235,1.8235294117647056,14,288.0,2.764705882352941,45,44.0,over
10/9/1988,1988,SDG,NOR,17,282.29411764705884,2.5294117647058822,23,334.8235294117647,1.9411764705882355,40,39.0,over
10/9/1988,1988,SFO,DEN,13,409.8235294117647,1.8823529411764703,16,352.94117647058823,2.176470588235294,29,43.0,under
10/10/1988,1988,PHI,NYG,24,351.2941176470588,1.5882352941176472,13,330.2352941176472,2.3529411764705883,37,44.0,under
10/16/1988,1988,CHI,DAL,17,352.2941176470588,2.5294117647058822,7,351.7647058823529,2.5294117647058822,24,38.0,under
10/16/1988,1988,CLE,PHI,19,357.3529411764707,1.6470588235294117,3,338.5294117647058,1.5294117647058822,22,38.0,under
10/16/1988,1988,DEN,ATL,30,364.1764705882353,2.117647058823529,14,286.64705882352933,3.2352941176470584,44,42.0,over
10/16/1988,1988,CLT,TAM,35,314.0,2.0588235294117645,31,316.1764705882353,2.4705882352941178,66,38.0,over
10/16/1988,1988,KAN,RAI,17,318.0,2.588235294117647,27,333.70588235294116,2.0588235294117645,44,40.0,over
10/16/1988,1988,RAM,SFO,21,335.5294117647058,1.9411764705882355,24,417.2352941176471,1.8823529411764703,45,43.0,over
10/16/1988,1988,MIA,SDG,31,350.1764705882353,2.235294117647059,28,289.0,2.647058823529412,59,40.0,over
10/16/1988,1988,MIN,GNB,14,351.94117647058823,1.9411764705882355,34,313.35294117647067,2.411764705882353,48,41.0,over
10/16/1988,1988,NWE,CIN,27,301.5294117647058,2.7058823529411766,21,400.5882352941177,2.235294117647059,48,43.0,over
10/16/1988,1988,NYG,DET,30,338.29411764705884,2.176470588235294,10,270.2352941176471,2.176470588235294,40,39.0,over
10/16/1988,1988,PIT,OTI,14,297.35294117647067,2.647058823529412,34,329.29411764705884,2.7058823529411766,48,38.0,over
10/16/1988,1988,SEA,NOR,19,297.4705882352941,2.235294117647059,20,331.2352941176472,2.0,39,40.0,under
10/16/1988,1988,WAS,CRD,33,372.47058823529403,2.117647058823529,17,379.8235294117647,1.8235294117647056,50,46.0,over
10/17/1988,1988,NYJ,BUF,14,303.4117647058824,1.6470588235294117,37,336.35294117647067,2.117647058823529,51,40.0,over
10/23/1988,1988,ATL,NYG,16,290.4117647058824,3.0588235294117645,23,335.4705882352941,2.2941176470588243,39,43.0,under
10/23/1988,1988,BUF,NWE,23,328.4117647058824,2.3529411764705883,20,296.76470588235287,2.5294117647058822,43,40.0,over
10/23/1988,1988,CIN,OTI,44,395.8823529411765,2.3529411764705883,21,325.5294117647058,2.7058823529411766,65,46.0,over
10/23/1988,1988,GNB,WAS,17,298.0588235294117,2.235294117647059,20,376.9411764705882,2.176470588235294,37,44.0,under
10/23/1988,1988,KAN,DET,6,306.2352941176472,2.411764705882353,7,262.11764705882354,2.2941176470588243,13,37.0,under
10/23/1988,1988,RAM,SEA,31,343.5882352941176,1.8823529411764703,10,296.1764705882353,2.4705882352941178,41,41.0,under
10/23/1988,1988,MIA,NYJ,30,363.0,2.4705882352941178,44,311.2352941176472,1.6470588235294117,74,43.0,over
10/23/1988,1988,NOR,RAI,20,325.76470588235287,2.0,6,340.5882352941176,2.0588235294117645,26,42.0,under
10/23/1988,1988,PHI,DAL,24,344.5294117647058,1.5882352941176472,23,360.1764705882353,2.411764705882353,47,41.0,over
10/23/1988,1988,CRD,CLE,21,381.1176470588235,1.8235294117647056,29,357.5882352941177,1.8235294117647056,50,41.0,over
10/23/1988,1988,PIT,DEN,39,303.4705882352941,2.764705882352941,21,357.3529411764707,2.235294117647059,60,41.0,over
10/23/1988,1988,SDG,CLT,0,280.0588235294117,2.588235294117647,16,318.4705882352941,2.235294117647059,16,39.0,under
10/23/1988,1988,TAM,MIN,20,313.70588235294116,2.8823529411764706,49,358.0,1.9411764705882355,69,42.0,over
10/24/1988,1988,CHI,SFO,10,346.05882352941177,2.4705882352941178,9,404.1764705882353,1.8823529411764703,19,39.0,under
10/30/1988,1988,BUF,GNB,28,327.29411764705884,2.2941176470588243,0,289.35294117647067,2.3529411764705883,28,41.0,under
10/30/1988,1988,CLE,CIN,23,350.5882352941177,1.7647058823529411,16,382.7647058823529,2.176470588235294,39,43.0,under
10/30/1988,1988,DAL,CRD,10,359.4705882352941,2.411764705882353,16,374.4117647058823,1.6470588235294117,26,43.0,under
10/30/1988,1988,DET,NYG,10,259.4705882352941,2.2941176470588243,13,334.0,2.117647058823529,23,37.0,under
10/30/1988,1988,OTI,WAS,41,323.35294117647067,2.764705882352941,17,371.47058823529403,2.411764705882353,58,47.0,over
10/30/1988,1988,RAI,KAN,17,344.94117647058823,2.0588235294117645,10,296.88235294117646,2.2941176470588243,27,40.0,under
10/30/1988,1988,NWE,CHI,30,293.4705882352941,2.5294117647058822,7,337.64705882352933,2.5294117647058822,37,37.0,under
10/30/1988,1988,NOR,RAM,10,313.9411764705883,2.0,12,346.6470588235293,1.8235294117647056,22,41.0,under
10/30/1988,1988,NYJ,PIT,24,309.2352941176472,1.5294117647058822,20,305.64705882352933,2.9411764705882355,44,44.0,under
10/30/1988,1988,PHI,ATL,24,350.1764705882353,1.6470588235294117,27,296.9411764705883,2.8235294117647056,51,43.0,over
10/30/1988,1988,SFO,MIN,24,398.05882352941177,1.8823529411764703,21,359.11764705882354,2.0588235294117645,45,42.0,over
10/30/1988,1988,SEA,SDG,17,293.8235294117647,2.235294117647059,14,273.29411764705884,2.647058823529412,31,39.0,under
10/30/1988,1988,TAM,MIA,14,318.5882352941176,3.117647058823529,17,353.05882352941177,2.2941176470588243,31,46.0,under
10/31/1988,1988,CLT,DEN,55,327.9411764705883,2.0588235294117645,23,357.0,2.411764705882353,78,40.0,over
11/6/1988,1988,ATL,GNB,20,302.70588235294116,2.8823529411764706,0,286.0588235294117,2.7058823529411766,20,42.0,under
11/6/1988,1988,CHI,TAM,28,331.29411764705884,2.588235294117647,10,317.4117647058824,3.1764705882352944,38,36.0,over
11/6/1988,1988,CIN,PIT,42,394.5882352941177,2.176470588235294,7,294.29411764705884,2.7058823529411766,49,47.0,over
11/6/1988,1988,DEN,KAN,17,344.4117647058823,2.4705882352941178,11,299.76470588235287,2.176470588235294,28,40.0,under
11/6/1988,1988,CLT,NYJ,38,320.8235294117647,2.235294117647059,14,305.1764705882353,1.5882352941176472,52,41.0,over
11/6/1988,1988,MIN,DET,44,363.6470588235293,2.0,17,247.4705882352941,2.176470588235294,61,39.0,over
11/6/1988,1988,NWE,MIA,21,296.11764705882354,2.411764705882353,10,359.1764705882353,2.411764705882353,31,41.0,under
11/6/1988,1988,NYG,DAL,29,329.0,2.0,21,363.8823529411765,2.2941176470588243,50,37.0,over
11/6/1988,1988,PHI,RAM,30,350.7058823529412,1.4117647058823528,24,353.8823529411765,1.9411764705882355,54,43.0,over
11/6/1988,1988,CRD,SFO,24,370.8823529411765,1.7058823529411764,23,395.4117647058823,1.7647058823529411,47,44.0,over
11/6/1988,1988,SDG,RAI,3,268.58823529411757,2.588235294117647,13,340.8235294117647,1.8823529411764703,16,38.0,under
11/6/1988,1988,SEA,BUF,3,285.8235294117647,2.0588235294117645,13,321.88235294117646,2.235294117647059,16,38.0,under
11/6/1988,1988,WAS,NOR,27,374.7058823529412,2.235294117647059,24,317.5294117647058,1.9411764705882355,51,42.0,over
11/7/1988,1988,OTI,CLE,24,328.2352941176472,2.4705882352941178,17,338.5882352941176,1.8235294117647056,41,43.0,under
11/13/1988,1988,ATL,SDG,7,301.4705882352941,2.8823529411764706,10,274.88235294117646,2.647058823529412,17,37.0,under
11/13/1988,1988,DAL,MIN,3,347.4705882352941,2.5294117647058822,43,361.8235294117647,2.0,46,43.0,over
11/13/1988,1988,DEN,CLE,30,342.29411764705884,2.2941176470588243,7,330.76470588235287,2.0,37,39.0,under
11/13/1988,1988,DET,TAM,20,243.7647058823529,2.117647058823529,23,320.0588235294117,3.1764705882352944,43,38.0,over
11/13/1988,1988,GNB,CLT,13,286.0,2.647058823529412,20,316.29411764705884,2.0,33,38.0,under
