game_id,date,team_id,first_downs,total_yds,pass_yds,rush_yds,TO,opp_team_id,opp_first_downs,opp_total_yds,opp_pass_yds,opp_rush_yds,opp_TO
1242011TAM,December 4,CAR,26.0,385.0,222.0,163.0,0.0,TAM,15.0,285.0,207.0,78.0,1.0
12112011CAR,December 11,CAR,19.0,416.0,259.0,157.0,2.0,ATL,18.0,394.0,308.0,86.0,0.0
12182011HTX,December 18,CAR,20.0,316.0,150.0,166.0,0.0,HTX,18.0,358.0,208.0,150.0,3.0
12242011CAR,December 24,CAR,20.0,433.0,163.0,270.0,0.0,TAM,23.0,317.0,258.0,59.0,4.0
112012NOR,January 1,CAR,21.0,301.0,137.0,164.0,2.0,NOR,33.0,617.0,409.0,208.0,1.0
992012TAM,September 9,CAR,16.0,301.0,291.0,10.0,2.0,TAM,18.0,258.0,128.0,130.0,0.0
9162012CAR,September 16,CAR,23.0,463.0,244.0,219.0,1.0,NOR,27.0,486.0,323.0,163.0,2.0
9202012CAR,September 20,CAR,22.0,327.0,267.0,60.0,5.0,NYG,24.0,405.0,280.0,125.0,0.0
9302012ATL,September 30,CAR,21.0,404.0,205.0,199.0,1.0,ATL,24.0,426.0,305.0,121.0,1.0
1072012CAR,October 7,CAR,13.0,190.0,108.0,82.0,2.0,SEA,17.0,310.0,212.0,98.0,3.0
10212012CAR,October 21,CAR,18.0,328.0,216.0,112.0,2.0,DAL,18.0,312.0,227.0,85.0,1.0
10282012CHI,October 28,CAR,21.0,416.0,297.0,119.0,2.0,CHI,18.0,210.0,131.0,79.0,3.0
1142012WAS,November 4,CAR,18.0,330.0,201.0,129.0,0.0,WAS,24.0,337.0,186.0,151.0,0.0
11112012CAR,November 11,CAR,19.0,250.0,198.0,52.0,2.0,DEN,18.0,360.0,295.0,65.0,2.0
11182012CAR,November 18,CAR,18.0,331.0,234.0,97.0,1.0,TAM,25.0,403.0,236.0,167.0,3.0
11262012PHI,November 26,CAR,24.0,398.0,289.0,109.0,0.0,PHI,18.0,311.0,107.0,204.0,3.0
1222012KAN,December 2,CAR,19.0,385.0,220.0,165.0,0.0,KAN,23.0,355.0,197.0,158.0,0.0
1292012CAR,December 9,CAR,23.0,475.0,280.0,195.0,0.0,ATL,26.0,362.0,327.0,35.0,1.0
12162012SDG,December 16,CAR,29.0,372.0,217.0,155.0,1.0,SDG,12.0,164.0,94.0,70.0,2.0
12232012CAR,December 23,CAR,16.0,271.0,159.0,112.0,2.0,RAI,12.0,189.0,142.0,47.0,1.0
12302012NOR,December 30,CAR,28.0,530.0,257.0,273.0,1.0,NOR,22.0,441.0,378.0,63.0,1.0
982013CAR,September 8,CAR,17.0,253.0,119.0,134.0,2.0,SEA,18.0,370.0,300.0,70.0,1.0
9152013BUF,September 15,CAR,25.0,308.0,183.0,125.0,1.0,BUF,24.0,436.0,287.0,149.0,2.0
9222013CAR,September 22,CAR,27.0,402.0,208.0,194.0,2.0,NYG,10.0,150.0,90.0,60.0,3.0
1062013CRD,October 6,CAR,21.0,353.0,258.0,95.0,4.0,CRD,19.0,250.0,160.0,90.0,3.0
10132013MIN,October 13,CAR,22.0,367.0,236.0,131.0,0.0,MIN,17.0,290.0,215.0,75.0,2.0
10202013CAR,October 20,CAR,21.0,282.0,180.0,102.0,0.0,RAM,15.0,317.0,254.0,63.0,3.0
10242013TAM,October 24,CAR,21.0,324.0,195.0,129.0,0.0,TAM,19.0,297.0,249.0,48.0,1.0
1132013CAR,November 3,CAR,27.0,373.0,242.0,131.0,2.0,ATL,12.0,289.0,211.0,78.0,4.0
11102013SFO,November 10,CAR,15.0,250.0,141.0,109.0,2.0,SFO,10.0,151.0,46.0,105.0,2.0
