game_id,date,team_id,opp_team_id,avg_first_downs,avg_total_yds,avg_pass_yds,avg_rush_yds,avg_TO,avg_opp_first_downs,avg_opp_total_yds,avg_opp_pass_yds,avg_opp_rush_yds,avg_opp_TO
9111966BUF,September 11,KAN,BUF,,,,,,,,,,
9181966RAI,September 18,KAN,RAI,,,,,,,,,,
9251966NWE,September 25,KAN,NWE,,,,,,,,,,
1021966KAN,October 2,KAN,BUF,,,,,,,,,,
1081966KAN,October 8,KAN,DEN,,,,,,,,,,
10161966KAN,October 16,KAN,RAI,,,,,,,,,,
10231966DEN,October 23,KAN,DEN,,,,,,,,,,
10301966KAN,October 30,KAN,OTI,,,,,,,,,,
1161966KAN,November 6,KAN,SDG,,,,,,,,,,
11131966KAN,November 13,KAN,MIA,,,,,,,,,,
11201966KAN,November 20,KAN,NWE,,,,,,,,,,
11271966NYJ,November 27,KAN,NYJ,,,,,,,,,,
12111966MIA,December 11,KAN,MIA,,,,,,,,,,
12181966SDG,December 18,KAN,SDG,,,,,,,,,,
111967BUF,January 1,KAN,BUF,,,,,,,,,,
1151967GNB,January 15,KAN,GNB,,,,,,,,,,
991967OTI,September 9,KAN,OTI,18.647058823529413,349.52941176470586,196.58823529411765,152.94117647058823,1.9411764705882353,15.705882352941176,289.3529411764706,189.11764705882354,100.23529411764706,2.823529411764706
9241967MIA,September 24,KAN,MIA,18.823529411764707,347.2352941176471,189.1764705882353,158.05882352941177,1.9411764705882353,15.294117647058824,285.1764705882353,188.23529411764707,96.94117647058823,3.0588235294117645
1011967RAI,October 1,KAN,RAI,18.88235294117647,348.3529411764706,193.0,155.35294117647058,2.0588235294117645,15.235294117647058,283.11764705882354,185.94117647058823,97.17647058823529,3.0
1081967KAN,October 8,KAN,MIA,18.470588235294116,344.8235294117647,187.1764705882353,157.64705882352942,1.9411764705882353,15.235294117647058,277.11764705882354,182.94117647058823,94.17647058823529,3.1176470588235294
10151967SDG,October 15,KAN,SDG,19.0,355.4117647058824,193.64705882352942,161.76470588235293,2.0,15.470588235294118,282.47058823529414,188.41176470588235,94.05882352941177,3.176470588235294
10221967KAN,October 22,KAN,OTI,18.88235294117647,352.11764705882354,194.88235294117646,157.23529411764707,2.1176470588235294,15.235294117647058,277.47058823529414,183.11764705882354,94.3529411764706,3.1176470588235294
10291967KAN,October 29,KAN,DEN,19.294117647058822,365.94117647058823,202.8235294117647,163.11764705882354,2.0,15.0,271.4117647058824,178.8235294117647,92.58823529411765,3.3529411764705883
1151967KAN,November 5,KAN,NYJ,19.176470588235293,352.88235294117646,199.52941176470588,153.35294117647058,2.0,15.588235294117647,279.0,184.1764705882353,94.82352941176471,3.176470588235294
11121967NWE,November 12,KAN,NWE,19.470588235294116,344.4117647058824,193.41176470588235,151.0,2.0,15.0,281.94117647058823,187.23529411764707,94.70588235294117,3.235294117647059
11191967KAN,November 19,KAN,SDG,19.0,344.11764705882354,198.05882352941177,146.05882352941177,1.8823529411764706,15.352941176470589,284.29411764705884,183.47058823529412,100.82352941176471,3.2941176470588234
11231967KAN,November 23,KAN,RAI,18.764705882352942,332.11764705882354,192.1764705882353,139.94117647058823,1.8235294117647058,16.235294117647058,301.88235294117646,196.64705882352942,105.23529411764706,3.0588235294117645
1231967KAN,December 3,KAN,BUF,18.58823529411765,326.11764705882354,182.88235294117646,143.23529411764707,1.6470588235294117,15.588235294117647,294.88235294117646,194.64705882352942,100.23529411764706,3.176470588235294
12101967NYJ,December 10,KAN,NYJ,17.764705882352942,312.29411764705884,169.2941176470588,143.0,1.7058823529411764,15.705882352941176,288.05882352941177,184.76470588235293,103.29411764705883,3.2941176470588234
12171967DEN,December 17,KAN,DEN,17.88235294117647,317.2352941176471,170.35294117647058,146.88235294117646,1.7647058823529411,15.882352941176471,287.2352941176471,186.7058823529412,100.52941176470588,3.2941176470588234
991968OTI,September 9,KAN,OTI,17.58823529411765,310.05882352941177,168.47058823529412,141.58823529411765,1.6470588235294117,15.882352941176471,293.94117647058823,197.88235294117646,96.05882352941177,3.3529411764705883
9151968KAN,September 15,KAN,NYJ,17.41176470588235,305.5882352941176,163.7058823529412,141.88235294117646,1.7058823529411764,16.41176470588235,302.29411764705884,202.64705882352942,99.6470588235294,3.235294117647059
9221968KAN,September 22,KAN,DEN,17.41176470588235,311.5882352941176,165.41176470588235,146.1764705882353,1.7647058823529411,15.941176470588236,295.6470588235294,200.64705882352942,95.0,3.411764705882353
9281968MIA,September 28,KAN,MIA,17.235294117647058,318.5882352941176,171.11764705882354,147.47058823529412,1.8823529411764706,15.647058823529411,289.6470588235294,199.47058823529412,90.17647058823529,3.6470588235294117
1051968BUF,October 5,KAN,BUF,17.235294117647058,318.8235294117647,173.7058823529412,145.11764705882354,1.9411764705882353,15.823529411764707,297.11764705882354,201.52941176470588,95.58823529411765,3.6470588235294117
10131968KAN,October 13,KAN,CIN,17.41176470588235,320.11764705882354,172.47058823529412,147.64705882352942,1.8823529411764706,15.294117647058824,285.94117647058823,190.41176470588235,95.52941176470588,3.588235294117647
10201968KAN,October 20,KAN,RAI,17.647058823529413,318.6470588235294,160.47058823529412,158.1764705882353,1.8823529411764706,14.882352941176471,286.88235294117646,193.7058823529412,93.17647058823529,3.3529411764705883
10271968KAN,October 27,KAN,SDG,17.352941176470587,314.47058823529414,152.0,162.47058823529412,1.7058823529411764,14.764705882352942,283.52941176470586,193.11764705882354,90.41176470588235,3.4705882352941178
