game_id,date,team_id,opp_team_id,avg_first_downs,avg_total_yds,avg_pass_yds,avg_rush_yds,avg_TO,avg_opp_first_downs,avg_opp_total_yds,avg_opp_pass_yds,avg_opp_rush_yds,avg_opp_TO
112012PHI,January 1,PHI,WAS,22.0,396.3529411764706,257.70588235294116,138.64705882352942,2.2941176470588234,18.176470588235293,323.94117647058823,209.88235294117646,114.05882352941177,1.5294117647058822
992012CLE,September 9,PHI,CLE,22.41176470588235,402.47058823529414,259.7647058823529,142.7058823529412,2.5294117647058822,17.705882352941178,318.11764705882354,206.35294117647058,111.76470588235294,1.6470588235294117
9162012PHI,September 16,PHI,RAV,22.352941176470587,407.3529411764706,270.94117647058823,136.41176470588235,2.7058823529411766,17.470588235294116,317.52941176470586,208.2941176470588,109.23529411764706,1.7058823529411764
9232012CRD,September 23,PHI,CRD,21.705882352941178,399.11764705882354,263.88235294117646,135.23529411764707,2.7058823529411766,17.235294117647058,316.0,209.05882352941177,106.94117647058823,1.588235294117647
9302012PHI,September 30,PHI,NYG,21.529411764705884,401.8235294117647,265.7647058823529,136.05882352941177,2.5294117647058822,17.58823529411765,317.88235294117646,213.58823529411765,104.29411764705883,1.6470588235294117
1072012PIT,October 7,PHI,PIT,21.294117647058822,386.11764705882354,251.8235294117647,134.2941176470588,2.4705882352941178,17.58823529411765,312.05882352941177,210.1764705882353,101.88235294117646,1.588235294117647
10142012PHI,October 14,PHI,DET,21.294117647058822,378.3529411764706,250.11764705882354,128.23529411764707,2.3529411764705883,17.823529411764707,319.0,217.41176470588235,101.58823529411765,1.588235294117647
10282012PHI,October 28,PHI,ATL,21.176470588235293,369.4117647058824,247.05882352941177,122.3529411764706,2.235294117647059,18.235294117647058,325.1764705882353,217.47058823529412,107.70588235294117,1.3529411764705883
1152012NOR,November 5,PHI,NOR,20.764705882352942,366.5882352941176,245.2941176470588,121.29411764705883,2.3529411764705883,18.705882352941178,331.29411764705884,220.35294117647058,110.94117647058823,1.411764705882353
11112012PHI,November 11,PHI,DAL,20.941176470588236,368.88235294117646,249.23529411764707,119.6470588235294,2.3529411764705883,18.235294117647058,326.70588235294116,219.47058823529412,107.23529411764706,1.2941176470588236
11182012WAS,November 18,PHI,WAS,21.0,367.0,252.41176470588235,114.58823529411765,2.411764705882353,17.764705882352942,326.1764705882353,214.1764705882353,112.0,1.1764705882352942
11262012PHI,November 26,PHI,CAR,21.058823529411764,362.29411764705884,243.7058823529412,118.58823529411765,2.411764705882353,18.470588235294116,333.2352941176471,216.52941176470588,116.70588235294117,1.0588235294117647
1222012DAL,December 2,PHI,DAL,21.058823529411764,359.7647058823529,234.7058823529412,125.05882352941177,2.411764705882353,18.058823529411764,330.88235294117646,213.05882352941177,117.82352941176471,1.0588235294117647
1292012TAM,December 9,PHI,TAM,21.235294117647058,361.94117647058823,242.94117647058823,119.0,2.235294117647059,18.235294117647058,328.94117647058823,213.35294117647058,115.58823529411765,1.0588235294117647
12132012PHI,December 13,PHI,CIN,20.764705882352942,360.7647058823529,242.2941176470588,118.47058823529412,2.411764705882353,18.647058823529413,331.5882352941176,213.1764705882353,118.41176470588235,1.0
12232012PHI,December 23,PHI,WAS,21.058823529411764,360.2352941176471,245.88235294117646,114.3529411764706,2.2941176470588234,18.941176470588236,335.8235294117647,215.41176470588235,120.41176470588235,0.8235294117647058
12302012NYG,December 30,PHI,NYG,20.941176470588236,356.1764705882353,241.52941176470588,114.6470588235294,2.2941176470588234,19.88235294117647,345.1764705882353,218.64705882352942,126.52941176470588,0.8235294117647058
992013WAS,September 9,PHI,WAS,21.058823529411764,359.29411764705884,233.58823529411765,125.70588235294117,2.2941176470588234,20.11764705882353,345.47058823529414,222.23529411764707,123.23529411764706,0.9411764705882353
9152013PHI,September 15,PHI,SDG,20.88235294117647,362.52941176470586,239.76470588235293,122.76470588235294,2.0,21.352941176470587,364.8235294117647,240.0,124.82352941176471,0.8235294117647058
9192013PHI,September 19,PHI,KAN,20.58823529411765,359.29411764705884,228.58823529411765,130.7058823529412,2.0588235294117645,21.470588235294116,368.88235294117646,242.0,126.88235294117646,0.7058823529411765
9292013DEN,September 29,PHI,DEN,20.88235294117647,367.70588235294116,233.88235294117646,133.8235294117647,1.8823529411764706,22.58823529411765,379.47058823529414,250.11764705882354,129.35294117647058,0.7058823529411765
1062013NYG,October 6,PHI,NYG,21.235294117647058,368.70588235294116,237.88235294117646,130.8235294117647,1.8823529411764706,22.647058823529413,380.47058823529414,251.35294117647058,129.11764705882354,0.8823529411764706
10132013TAM,October 13,PHI,TAM,21.352941176470587,379.2352941176471,244.88235294117646,134.35294117647058,1.8235294117647058,22.470588235294116,380.94117647058823,253.52941176470588,127.41176470588235,0.9411764705882353
