game_id,date,team_id,opp_team_id,avg_first_downs,avg_total_yds,avg_pass_yds,avg_rush_yds,avg_TO,avg_opp_first_downs,avg_opp_total_yds,avg_opp_pass_yds,avg_opp_rush_yds,avg_opp_TO
931995JAX,September 3,JAX,OTI,,,,,,,,,,
9101995CIN,September 10,JAX,CIN,,,,,,,,,,
9171995NYJ,September 17,JAX,NYJ,,,,,,,,,,
9241995JAX,September 24,JAX,GNB,,,,,,,,,,
1011995OTI,October 1,JAX,OTI,,,,,,,,,,
1081995JAX,October 8,JAX,PIT,,,,,,,,,,
10151995JAX,October 15,JAX,CHI,,,,,,,,,,
10221995CLE,October 22,JAX,CLE,,,,,,,,,,
10291995PIT,October 29,JAX,PIT,,,,,,,,,,
11121995JAX,November 12,JAX,SEA,,,,,,,,,,
11191995TAM,November 19,JAX,TAM,,,,,,,,,,
11261995JAX,November 26,JAX,CIN,,,,,,,,,,
1231995DEN,December 3,JAX,DEN,,,,,,,,,,
12101995JAX,December 10,JAX,CLT,,,,,,,,,,
12171995DET,December 17,JAX,DET,,,,,,,,,,
12241995JAX,December 24,JAX,CLE,,,,,,,,,,
911996JAX,September 1,JAX,PIT,17.941176470588236,282.8235294117647,175.52941176470588,107.29411764705883,1.7647058823529411,19.58823529411765,335.4117647058824,211.64705882352942,123.76470588235294,1.5294117647058822
981996JAX,September 8,JAX,OTI,18.88235294117647,296.0,190.41176470588235,105.58823529411765,1.8235294117647058,20.0,344.88235294117646,219.88235294117646,125.0,1.5294117647058822
9151996RAI,September 15,JAX,RAI,18.88235294117647,296.6470588235294,194.0,102.6470588235294,1.8235294117647058,20.058823529411764,344.0,218.05882352941177,125.94117647058823,1.588235294117647
9221996NWE,September 22,JAX,NWE,18.41176470588235,307.88235294117646,212.11764705882354,95.76470588235294,1.7647058823529411,20.235294117647058,342.70588235294116,214.1764705882353,128.52941176470588,1.6470588235294117
9291996JAX,September 29,JAX,CAR,18.941176470588236,318.29411764705884,216.47058823529412,101.82352941176471,1.8823529411764706,20.529411764705884,339.7647058823529,215.47058823529412,124.29411764705883,1.7058823529411764
1061996NOR,October 6,JAX,NOR,19.294117647058822,327.88235294117646,221.76470588235293,106.11764705882354,1.8235294117647058,20.058823529411764,333.88235294117646,212.8235294117647,121.05882352941177,1.588235294117647
10131996JAX,October 13,JAX,NYJ,18.88235294117647,329.1764705882353,224.47058823529412,104.70588235294117,1.8235294117647058,20.470588235294116,334.88235294117646,212.47058823529412,122.41176470588235,1.6470588235294117
10201996RAM,October 20,JAX,RAM,19.470588235294116,336.7647058823529,232.23529411764707,104.52941176470588,2.1176470588235294,19.58823529411765,324.52941176470586,205.1764705882353,119.3529411764706,1.7058823529411764
10271996CIN,October 27,JAX,CIN,19.235294117647058,338.11764705882354,234.1764705882353,103.94117647058823,2.1176470588235294,19.470588235294116,317.47058823529414,199.8235294117647,117.6470588235294,1.4705882352941178
11101996JAX,November 10,JAX,RAV,19.705882352941178,349.2352941176471,245.1764705882353,104.05882352941177,2.176470588235294,19.705882352941178,321.6470588235294,203.1764705882353,118.47058823529412,1.588235294117647
11171996PIT,November 17,JAX,PIT,19.705882352941178,347.6470588235294,248.47058823529412,99.17647058823529,2.2941176470588234,19.058823529411764,305.0,194.64705882352942,110.3529411764706,1.588235294117647
11241996RAV,November 24,JAX,RAV,19.941176470588236,349.05882352941177,250.1764705882353,98.88235294117646,2.3529411764705883,19.764705882352942,317.5882352941176,209.64705882352942,107.94117647058823,1.7058823529411764
1211996JAX,December 1,JAX,CIN,20.0,356.7647058823529,258.5882352941176,98.17647058823529,2.235294117647059,20.176470588235293,327.11764705882354,215.7058823529412,111.41176470588235,1.6470588235294117
1281996OTI,December 8,JAX,OTI,20.352941176470587,357.88235294117646,257.05882352941177,100.82352941176471,2.176470588235294,20.235294117647058,325.0,215.76470588235293,109.23529411764706,1.7058823529411764
12151996JAX,December 15,JAX,SEA,19.823529411764707,353.5882352941176,252.35294117647058,101.23529411764706,2.0588235294117645,20.470588235294116,330.11764705882354,216.88235294117646,113.23529411764706,1.7647058823529411
12221996JAX,December 22,JAX,ATL,20.176470588235293,360.7647058823529,257.52941176470586,103.23529411764706,1.7647058823529411,20.058823529411764,325.5882352941176,212.94117647058823,112.6470588235294,1.7647058823529411
12281996BUF,December 28,JAX,BUF,20.176470588235293,362.88235294117646,255.0,107.88235294117646,1.8823529411764706,19.647058823529413,317.2352941176471,207.05882352941177,110.17647058823529,1.7647058823529411
141997DEN,January 4,JAX,DEN,20.176470588235293,370.52941176470586,257.70588235294116,112.82352941176471,1.7647058823529411,20.11764705882353,326.88235294117646,215.23529411764707,111.6470588235294,1.6470588235294117
1121997NWE,January 12,JAX,NWE,19.705882352941178,365.7647058823529,251.23529411764707,114.52941176470588,1.8235294117647058,19.647058823529413,317.05882352941177,211.76470588235293,105.29411764705883,1.7058823529411764
8311997RAV,August 31,JAX,RAV,20.0,374.05882352941177,257.2352941176471,116.82352941176471,1.7647058823529411,19.88235294117647,319.52941176470586,217.88235294117646,101.6470588235294,1.7058823529411764
971997JAX,September 7,JAX,NYG,20.58823529411765,370.11764705882354,247.76470588235293,122.3529411764706,1.7058823529411764,19.11764705882353,310.88235294117646,214.1764705882353,96.70588235294117,1.7647058823529411
9221997JAX,September 22,JAX,PIT,20.647058823529413,368.05882352941177,253.88235294117646,114.17647058823529,1.588235294117647,19.0,312.88235294117646,210.52941176470588,102.3529411764706,1.7647058823529411
