game_id,date,team_id,opp_team_id,avg_first_downs,avg_total_yds,avg_pass_yds,avg_rush_yds,avg_TO,avg_opp_first_downs,avg_opp_total_yds,avg_opp_pass_yds,avg_opp_rush_yds,avg_opp_TO
9111966WAS,September 11,WAS,CLE,,,,,,,,,,
9181966CRD,September 18,WAS,CRD,,,,,,,,,,
9251966PIT,September 25,WAS,PIT,,,,,,,,,,
1021966WAS,October 2,WAS,PIT,,,,,,,,,,
1091966WAS,October 9,WAS,ATL,,,,,,,,,,
10161966NYG,October 16,WAS,NYG,,,,,,,,,,
10231966WAS,October 23,WAS,CRD,,,,,,,,,,
10301966PHI,October 30,WAS,PHI,,,,,,,,,,
1161966CLT,November 6,WAS,CLT,,,,,,,,,,
11131966WAS,November 13,WAS,DAL,,,,,,,,,,
11201966CLE,November 20,WAS,CLE,,,,,,,,,,
11271966WAS,November 27,WAS,NYG,,,,,,,,,,
12111966DAL,December 11,WAS,DAL,,,,,,,,,,
12181966WAS,December 18,WAS,PHI,,,,,,,,,,
9171967PHI,September 17,WAS,PHI,,,,,,,,,,
9241967NOR,September 24,WAS,NOR,,,,,,,,,,
1011967WAS,October 1,WAS,NYG,16.823529411764707,326.6470588235294,223.8235294117647,102.82352941176471,2.2941176470588234,18.352941176470587,348.70588235294116,214.11764705882354,134.58823529411765,2.823529411764706
1081967WAS,October 8,WAS,DAL,16.647058823529413,323.0,225.2941176470588,97.70588235294117,2.1176470588235294,18.352941176470587,349.47058823529414,216.8235294117647,132.64705882352942,2.764705882352941
10151967ATL,October 15,WAS,ATL,17.176470588235293,334.6470588235294,233.76470588235293,100.88235294117646,2.1176470588235294,18.0,346.0,215.52941176470588,130.47058823529412,2.764705882352941
10221967RAM,October 22,WAS,RAM,17.176470588235293,336.6470588235294,238.2941176470588,98.3529411764706,2.0,18.529411764705884,355.4117647058824,218.05882352941177,137.35294117647058,2.4705882352941178
10291967WAS,October 29,WAS,CLT,17.647058823529413,336.0,236.94117647058823,99.05882352941177,2.176470588235294,18.823529411764707,361.4117647058824,221.35294117647058,140.05882352941177,2.3529411764705883
1151967WAS,November 5,WAS,CRD,16.647058823529413,323.47058823529414,227.0,96.47058823529412,2.3529411764705883,19.0,370.0,226.64705882352942,143.35294117647058,2.3529411764705883
11121967WAS,November 12,WAS,SFO,17.88235294117647,337.11764705882354,237.64705882352942,99.47058823529412,2.411764705882353,19.41176470588235,368.1764705882353,223.23529411764707,144.94117647058823,2.4705882352941178
11191967DAL,November 19,WAS,DAL,17.941176470588236,338.47058823529414,239.41176470588235,99.05882352941177,2.4705882352941178,20.0,379.6470588235294,238.23529411764707,141.41176470588235,2.4705882352941178
11261967CLE,November 26,WAS,CLE,18.88235294117647,351.47058823529414,252.0,99.47058823529412,2.3529411764705883,20.294117647058822,389.47058823529414,242.2941176470588,147.1764705882353,2.411764705882353
1231967WAS,December 3,WAS,PHI,19.705882352941178,362.52941176470586,262.0,100.52941176470588,2.2941176470588234,19.705882352941178,380.3529411764706,235.35294117647058,145.0,2.5294117647058822
12101967PIT,December 10,WAS,PIT,19.235294117647058,356.94117647058823,252.41176470588235,104.52941176470588,2.4705882352941178,19.470588235294116,366.52941176470586,226.11764705882354,140.41176470588235,2.6470588235294117
12171967WAS,December 17,WAS,NOR,19.176470588235293,357.1764705882353,259.11764705882354,98.05882352941177,2.411764705882353,19.764705882352942,372.0,234.11764705882354,137.88235294117646,2.6470588235294117
9151968CHI,September 15,WAS,CHI,19.294117647058822,356.94117647058823,266.8235294117647,90.11764705882354,2.3529411764705883,19.352941176470587,367.70588235294116,226.64705882352942,141.05882352941177,2.4705882352941178
9221968NOR,September 22,WAS,NOR,19.235294117647058,346.88235294117646,258.11764705882354,88.76470588235294,2.411764705882353,19.352941176470587,367.47058823529414,229.8235294117647,137.64705882352942,2.588235294117647
