game_id,date,team_id,opp_team_id,avg_first_downs,avg_total_yds,avg_pass_yds,avg_rush_yds,avg_TO,avg_opp_first_downs,avg_opp_total_yds,avg_opp_pass_yds,avg_opp_rush_yds,avg_opp_TO
9111966PIT,September 11,PIT,NYG,,,,,,,,,,
9181966PIT,September 18,PIT,DET,,,,,,,,,,
9251966PIT,September 25,PIT,WAS,,,,,,,,,,
1021966WAS,October 2,PIT,WAS,,,,,,,,,,
1081966CLE,October 8,PIT,CLE,,,,,,,,,,
10161966PIT,October 16,PIT,PHI,,,,,,,,,,
10301966DAL,October 30,PIT,DAL,,,,,,,,,,
1161966PIT,November 6,PIT,CLE,,,,,,,,,,
11131966PIT,November 13,PIT,CRD,,,,,,,,,,
11201966PIT,November 20,PIT,DAL,,,,,,,,,,
11271966CRD,November 27,PIT,CRD,,,,,,,,,,
1241966PHI,December 4,PIT,PHI,,,,,,,,,,
12111966NYG,December 11,PIT,NYG,,,,,,,,,,
12181966ATL,December 18,PIT,ATL,,,,,,,,,,
9171967PIT,September 17,PIT,CHI,,,,,,,,,,
9241967PIT,September 24,PIT,CRD,,,,,,,,,,
1011967PHI,October 1,PIT,PHI,15.647058823529411,258.47058823529414,168.23529411764707,90.23529411764706,2.9411764705882355,16.058823529411764,293.4117647058824,176.0,117.41176470588235,2.823529411764706
1071967CLE,October 7,PIT,CLE,15.352941176470589,251.05882352941177,164.8235294117647,86.23529411764706,3.0,17.0,298.2352941176471,172.23529411764707,126.0,2.7058823529411766
10151967PIT,October 15,PIT,NYG,15.411764705882353,251.23529411764707,168.0,83.23529411764706,3.0588235294117645,17.529411764705884,311.3529411764706,184.94117647058823,126.41176470588235,2.588235294117647
10221967PIT,October 22,PIT,DAL,16.235294117647058,257.1764705882353,173.41176470588235,83.76470588235294,2.823529411764706,17.352941176470587,314.7647058823529,188.58823529411765,126.17647058823529,2.5294117647058822
10291967NOR,October 29,PIT,NOR,16.41176470588235,258.2352941176471,168.0,90.23529411764706,2.823529411764706,17.823529411764707,313.29411764705884,187.1764705882353,126.11764705882354,2.588235294117647
1151967PIT,November 5,PIT,CLE,16.529411764705884,263.94117647058823,170.76470588235293,93.17647058823529,2.6470588235294117,17.235294117647058,304.2352941176471,181.64705882352942,122.58823529411765,2.5294117647058822
11121967CRD,November 12,PIT,CRD,16.941176470588236,269.5882352941176,176.7058823529412,92.88235294117646,2.5294117647058822,17.058823529411764,302.88235294117646,184.7058823529412,118.17647058823529,2.5294117647058822
11191967NYG,November 19,PIT,NYG,17.647058823529413,279.11764705882354,182.47058823529412,96.6470588235294,2.4705882352941178,16.705882352941178,291.88235294117646,181.05882352941177,110.82352941176471,2.588235294117647
11261967PIT,November 26,PIT,MIN,17.352941176470587,270.29411764705884,177.76470588235293,92.52941176470588,2.823529411764706,16.529411764705884,286.29411764705884,176.7058823529412,109.58823529411765,2.5294117647058822
1231967DET,December 3,PIT,DET,18.11764705882353,280.88235294117646,185.47058823529412,95.41176470588235,2.7058823529411766,16.764705882352942,286.47058823529414,175.05882352941177,111.41176470588235,2.4705882352941178
12101967PIT,December 10,PIT,WAS,18.352941176470587,287.7647058823529,192.2941176470588,95.47058823529412,2.823529411764706,16.470588235294116,285.7647058823529,176.2941176470588,109.47058823529412,2.588235294117647
12171967GNB,December 17,PIT,GNB,18.470588235294116,294.5882352941176,193.8235294117647,100.76470588235294,2.8823529411764706,16.470588235294116,290.52941176470586,187.2941176470588,103.23529411764706,2.823529411764706
9151968PIT,September 15,PIT,NYG,18.764705882352942,298.94117647058823,196.11764705882354,102.82352941176471,3.0,16.58823529411765,292.11764705882354,189.76470588235293,102.3529411764706,2.823529411764706
9221968RAM,September 22,PIT,RAM,18.529411764705884,291.05882352941177,190.52941176470588,100.52941176470588,3.1176470588235294,16.88235294117647,296.11764705882354,195.64705882352942,100.47058823529412,2.7058823529411766
9291968PIT,September 29,PIT,CLT,17.58823529411765,276.6470588235294,180.64705882352942,96.0,3.2941176470588234,16.88235294117647,290.5882352941176,187.52941176470588,103.05882352941177,2.4705882352941178
1051968CLE,October 5,PIT,CLE,17.352941176470587,269.52941176470586,178.1764705882353,91.3529411764706,3.2941176470588234,17.941176470588236,307.0,194.05882352941177,112.94117647058823,2.2941176470588234
10131968WAS,October 13,PIT,WAS,17.352941176470587,272.47058823529414,175.88235294117646,96.58823529411765,3.1176470588235294,18.352941176470587,307.6470588235294,196.47058823529412,111.17647058823529,2.3529411764705883
10201968PIT,October 20,PIT,NOR,17.176470588235293,271.47058823529414,171.52941176470588,99.94117647058823,3.0588235294117645,18.294117647058822,304.94117647058823,190.52941176470588,114.41176470588235,2.3529411764705883
10271968PIT,October 27,PIT,PHI,16.764705882352942,269.7647058823529,166.7058823529412,103.05882352941177,2.8823529411764706,17.764705882352942,300.5882352941176,189.8235294117647,110.76470588235294,2.2941176470588234
1131968ATL,November 3,PIT,ATL,17.294117647058822,278.1764705882353,172.05882352941177,106.11764705882354,2.823529411764706,17.647058823529413,298.3529411764706,187.0,111.3529411764706,2.4705882352941178
11101968CRD,November 10,PIT,CRD,16.58823529411765,277.2352941176471,171.0,106.23529411764706,2.7058823529411766,17.823529411764707,301.11764705882354,189.76470588235293,111.3529411764706,2.5294117647058822
11171968PIT,November 17,PIT,CLE,16.705882352941178,282.29411764705884,176.88235294117646,105.41176470588235,2.8823529411764706,17.764705882352942,306.47058823529414,197.23529411764707,109.23529411764706,2.6470588235294117
