game_id,avg_first_downs,avg_total_yds,avg_pass_yds,avg_rush_yds,avg_TO
9111966WAS,,,,,
9181966CLE,,,,,
9251966CLE,,,,,
1021966NYG,,,,,
1081966CLE,,,,,
10231966CLE,,,,,
10301966ATL,,,,,
1161966PIT,,,,,
11131966CLE,,,,,
11201966CLE,,,,,
11241966DAL,,,,,
1241966CLE,,,,,
12111966PHI,,,,,
12171966CRD,,,,,
9171967CLE,,,,,
9241967DET,,,,,
1011967NOR,19.294117647058822,351.8823529411765,200.94117647058826,150.94117647058823,2.0588235294117645
1071967CLE,19.647058823529417,355.05882352941177,202.35294117647058,152.7058823529412,2.0588235294117645
10151967CLE,19.176470588235293,352.5294117647058,199.88235294117646,152.64705882352942,2.0588235294117645
10221967CLE,19.058823529411768,351.0,195.64705882352942,155.35294117647058,2.0588235294117645
10291967NYG,18.705882352941178,348.11764705882354,201.4705882352941,146.64705882352942,2.235294117647059
1151967PIT,18.11764705882353,339.0588235294117,195.94117647058826,143.11764705882354,2.176470588235294
11121967GNB,17.764705882352942,336.9411764705883,190.4705882352941,146.47058823529414,2.588235294117647
11191967CLE,17.529411764705884,320.88235294117646,174.58823529411762,146.2941176470588,2.647058823529412
11261967CLE,17.529411764705884,327.76470588235287,177.2352941176471,150.52941176470586,2.3529411764705883
1231967CLE,17.529411764705884,320.11764705882354,168.7647058823529,151.35294117647058,2.411764705882353
12101967CRD,17.411764705882348,311.88235294117646,165.05882352941177,146.82352941176467,2.411764705882353
12171967PHI,17.647058823529417,312.0588235294117,166.7058823529412,145.35294117647058,2.4705882352941178
12241967DAL,17.294117647058822,304.70588235294116,157.64705882352942,147.05882352941177,2.3529411764705883
9151968NOR,17.0,304.0588235294117,154.94117647058823,149.11764705882354,2.3529411764705883
9221968DAL,16.529411764705884,293.5882352941176,144.2941176470588,149.2941176470588,2.411764705882353
9291968CLE,16.176470588235293,288.1764705882353,135.64705882352942,152.52941176470586,2.411764705882353
1051968CLE,16.705882352941178,294.35294117647067,142.2352941176471,152.11764705882354,2.411764705882353
10131968CLE,16.235294117647058,289.1764705882353,147.41176470588238,141.7647058823529,2.294117647058824
10201968CLT,15.941176470588234,285.88235294117646,144.05882352941177,141.82352941176467,2.176470588235294
10271968CLE,16.88235294117647,298.88235294117646,151.94117647058823,146.94117647058823,2.117647058823529
1131968SFO,16.823529411764707,299.76470588235287,150.7647058823529,149.0,2.176470588235294
11101968CLE,16.823529411764707,305.5294117647058,149.94117647058823,155.58823529411762,2.294117647058824
11171968PIT,16.647058823529413,310.5882352941176,162.88235294117646,147.7058823529412,2.411764705882353
11241968CLE,17.294117647058822,322.9411764705883,172.94117647058826,150.0,2.0
1211968CLE,17.705882352941178,331.35294117647067,183.58823529411762,147.7647058823529,2.0
1281968WAS,17.470588235294116,327.23529411764713,182.64705882352942,144.58823529411762,2.117647058823529
12141968CRD,17.235294117647058,333.29411764705884,191.88235294117646,141.41176470588238,2.0588235294117645
12211968CLE,17.470588235294116,342.0588235294117,199.4705882352941,142.58823529411762,2.0588235294117645
12291968CLE,16.88235294117647,333.1764705882353,195.05882352941174,138.11764705882354,2.117647058823529
9211969PHI,17.11764705882353,335.9411764705883,197.0,138.94117647058823,2.3529411764705883
9281969CLE,17.470588235294116,336.0,194.35294117647058,141.64705882352942,2.294117647058824
1051969CLE,17.588235294117652,336.8235294117647,195.64705882352942,141.17647058823533,2.5294117647058822
10121969NOR,18.294117647058822,347.2352941176471,204.52941176470588,142.7058823529412,2.3529411764705883
10181969CLE,17.823529411764707,341.88235294117646,201.52941176470588,140.35294117647058,2.411764705882353
10261969CLE,18.058823529411768,342.0588235294117,196.7647058823529,145.2941176470588,2.3529411764705883
1121969CLE,18.11764705882353,343.23529411764713,202.88235294117646,140.35294117647058,2.4705882352941178
1191969MIN,17.176470588235293,326.0,194.70588235294116,131.29411764705878,2.7058823529411766
11161969PIT,17.235294117647058,327.64705882352933,202.05882352941174,125.58823529411764,2.7058823529411766
11231969CLE,17.058823529411768,315.9411764705883,194.41176470588238,121.52941176470587,2.4705882352941178
11301969CHI,17.11764705882353,313.5294117647058,190.7647058823529,122.76470588235294,2.3529411764705883
1271969CLE,16.823529411764707,308.1764705882353,184.88235294117646,123.29411764705885,2.3529411764705883
12141969CRD,16.352941176470587,306.0,186.70588235294116,119.29411764705885,2.3529411764705883
12211969NYG,16.88235294117647,305.8235294117647,183.7647058823529,122.05882352941177,2.3529411764705883
12281969DAL,17.411764705882348,307.35294117647067,187.17647058823533,120.17647058823529,2.3529411764705883
141970MIN,17.529411764705884,306.64705882352933,186.7647058823529,119.88235294117645,2.411764705882353
9211970CLE,18.0,309.4705882352941,188.41176470588238,121.05882352941177,2.235294117647059
9271970SFO,18.058823529411768,314.11764705882354,196.05882352941174,118.05882352941177,2.176470588235294
1031970CLE,17.235294117647058,305.88235294117646,195.4705882352941,110.41176470588236,2.176470588235294
10111970CLE,17.764705882352942,310.70588235294116,197.29411764705884,113.41176470588236,2.0
10181970CLE,17.823529411764707,311.4117647058824,194.7647058823529,116.64705882352942,2.3529411764705883
10251970MIA,18.11764705882353,314.70588235294116,201.41176470588238,113.29411764705885,2.294117647058824
1111970CLE,18.11764705882353,313.11764705882354,196.7647058823529,116.35294117647058,2.4705882352941178
1181970RAI,17.647058823529417,308.11764705882354,189.70588235294116,118.41176470588236,2.4705882352941178
11151970CIN,18.058823529411768,316.64705882352933,191.70588235294116,124.94117647058823,2.294117647058824
11221970CLE,17.764705882352942,314.1764705882353,189.29411764705884,124.88235294117645,2.176470588235294
11291970PIT,17.88235294117647,308.4705882352941,190.11764705882354,118.35294117647058,2.117647058823529
1271970OTI,17.941176470588232,307.64705882352933,181.88235294117646,125.76470588235294,2.294117647058824
12121970CLE,17.705882352941178,304.8235294117647,187.70588235294116,117.11764705882355,2.5294117647058822
12201970DEN,17.588235294117652,301.4117647058824,185.58823529411762,115.82352941176471,2.588235294117647
9191971CLE,17.411764705882348,302.9411764705883,192.29411764705884,110.64705882352942,2.5294117647058822
9261971CLT,17.176470588235293,298.4117647058824,186.52941176470588,111.88235294117645,2.764705882352941
1041971CLE,17.529411764705884,302.29411764705884,186.94117647058826,115.35294117647058,2.764705882352941
10101971CLE,17.529411764705884,309.88235294117646,191.29411764705884,118.58823529411764,2.9411764705882355
10171971CIN,17.352941176470587,299.35294117647067,184.17647058823533,115.17647058823529,2.8823529411764706
10241971CLE,17.235294117647058,291.1764705882353,178.6470588235294,112.52941176470587,3.0
10311971CLE,16.470588235294116,279.8235294117647,171.11764705882354,108.70588235294115,3.0588235294117645
1171971PIT,16.0,273.4705882352941,165.82352941176467,107.64705882352942,2.8823529411764706
11141971KAN,15.647058823529413,270.70588235294116,165.52941176470586,105.17647058823529,2.8823529411764706
11211971CLE,15.647058823529413,271.41176470588243,165.2352941176471,106.17647058823529,2.647058823529412
11281971OTI,16.058823529411768,275.58823529411757,167.64705882352942,107.94117647058823,2.7058823529411766
1251971CLE,16.470588235294116,282.0588235294117,172.41176470588238,109.64705882352942,2.8235294117647056
12121971NOR,16.588235294117652,278.29411764705884,168.2941176470588,110.0,3.2352941176470584
12191971WAS,16.411764705882348,281.3529411764706,169.7647058823529,111.58823529411764,3.294117647058824
12261971CLE,15.882352941176471,270.8235294117647,166.58823529411762,104.23529411764706,3.3529411764705883
9171972CLE,15.882352941176471,264.29411764705884,160.11764705882354,104.17647058823529,3.3529411764705883
